#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:alignment_twin" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:alignment_twin" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:alignment_twin" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.alignment_twin" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:alignment_twin" name="distribution" x="@birthRate.t:alignment_twin">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:alignment_twin" name="distribution">
#            <parameter id="kappa.s:alignment_twin" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@alignment_twin" id="treeLikelihood.alignment_twin" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:alignment_twin">
#            <siteModel id="SiteModel.s:alignment_twin" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:alignment_twin" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:alignment_twin" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment_twin" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:alignment_twin" kappa="@kappa.s:alignment_twin" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:alignment_twin" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment_twin" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:alignment_twin" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:alignment_twin" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	YuleModel	birthRate
22000	-4297.812933288705	-4288.559803314342	-9.25312997436216	-4288.559803314342	0.954503345569784	0.8928820566620064	0.24480856498154616	0.25307253138213487	0.2612199425209295	0.2408989611153895	-7.827728309926215	4.6833733981946315
23000	-4292.889991889584	-4287.798961926231	-5.091029963353263	-4287.798961926231	0.887170445992978	0.7833307750411083	0.24480856498154616	0.2571572436358976	0.2506215707087156	0.24741262067384065	-3.697777160159313	2.8175414659426985
24000	-4291.8423145897	-4287.281275334947	-4.561039254753274	-4287.281275334947	1.0328728937391345	0.7833307750411083	0.24050492802663456	0.2571572436358976	0.2549252076636272	0.24741262067384065	-3.1677864515593237	0.6101290721832997
25000	-4294.469056820188	-4290.854305861332	-3.6147509588553386	-4290.854305861332	0.7965117447447803	0.7833307750411083	0.24050492802663456	0.2571572436358976	0.2549252076636272	0.24741262067384065	-2.221498155661388	1.017856802294433
26000	-4293.581449794291	-4288.11614645589	-5.465303338401301	-4288.11614645589	1.0941026508024574	0.829223909746844	0.24050492802663456	0.2571572436358976	0.2549252076636272	0.24741262067384065	-4.0594148516088175	2.3292696549969314
27000	-4291.374292820436	-4287.407460727026	-3.9668320934100274	-4287.407460727026	0.9837919876031727	0.829223909746844	0.24050492802663456	0.2571572436358976	0.2549252076636272	0.24741262067384065	-2.5609436066175437	1.1940467991911838
28000	-4293.099525941994	-4289.0130693709525	-4.0864565710413565	-4289.0130693709525	0.9328142704221435	0.829223909746844	0.24260579349853778	0.2571572436358976	0.252824342191724	0.24741262067384065	-2.680568084248873	1.7965495841372077
29000	-4292.0543810904555	-4287.9836643589615	-4.070716731493861	-4287.9836643589615	1.0309501467278819	0.829223909746844	0.24260579349853778	0.2571572436358976	0.252824342191724	0.24741262067384065	-2.6648282447013774	1.1295977248064193
30000	-4292.226654669293	-4288.208275127676	-4.01837954161703	-4288.208275127676	0.9317157202106049	0.829223909746844	0.2290220156553884	0.26590638295445157	0.2614015486724339	0.24367005271772618	-2.612491054824546	1.5330556566525322
31000	-4294.231977633598	-4288.403777896498	-5.828199737100048	-4288.403777896498	0.9452659052558537	0.6324294601933794	0.2290220156553884	0.26590638295445157	0.2531914621916024	0.25188013919855773	-4.463885640578355	3.0654735675421416
32000	-4295.270301050742	-4290.808059871693	-4.462241179049007	-4290.808059871693	1.140688216808323	0.5841101656468544	0.2290220156553884	0.27002887445703266	0.2531914621916024	0.2477576476959766	-3.101211736532997	1.1695351218638583
33000	-4299.549956089122	-4293.136782940853	-6.413173148269664	-4293.136782940853	0.9740934087668507	0.6862691709046086	0.2290220156553884	0.27002887445703266	0.2531914621916024	0.2477576476959766	-5.041268599841838	3.4639729799805004
34000	-4293.7716972417775	-4289.721783891048	-4.049913350729465	-4289.721783891048	0.974591699919294	0.7109204904117109	0.2319147036886227	0.27002887445703266	0.2502987741583681	0.2477576476959766	-2.6734089323815446	1.2432857541494018
35000	-4293.807150123013	-4288.46185691011	-5.345293212902974	-4288.46185691011	1.0215550478519249	0.7109204904117109	0.2319147036886227	0.2679951514342735	0.2502987741583681	0.24979137071873578	-3.968788794555054	0.37922945332218305
36000	-4295.842371858908	-4291.465100472183	-4.377271386725781	-4291.465100472183	1.0364964833729111	1.0626022318735213	0.2319147036886227	0.2653711461673125	0.2502987741583681	0.25241537598569674	-2.892149955101724	1.2335626507973279
37000	-4296.730290170529	-4292.040047984996	-4.690242185532863	-4292.040047984996	1.1416244934942252	1.1016737520147084	0.2319147036886227	0.27208252061219107	0.2502987741583681	0.24570400154081815	-3.1903007053912247	1.340698329805262
38000	-4297.444953537115	-4292.637153257155	-4.807800279960311	-4292.637153257155	1.0219504507012596	1.1016737520147084	0.2319147036886227	0.27208252061219107	0.25979121920831955	0.2362115564908667	-3.3078587998186726	2.0801974007964508
39000	-4297.02957899616	-4292.1493947383	-4.880184257860549	-4292.1493947383	1.1483635406136394	1.1016737520147084	0.2350502346269039	0.27208252061219107	0.25979121920831955	0.2330760255525855	-3.38024277771891	1.604754401187669
40000	-4294.76477919195	-4290.067957064632	-4.696822127318499	-4290.067957064632	0.9364600584229268	1.1016737520147084	0.2350502346269039	0.27208252061219107	0.25979121920831955	0.2330760255525855	-3.1968806471768607	2.151188909710588
41000	-4297.174807133921	-4292.280344606978	-4.894462526942754	-4292.280344606978	0.9659987424426343	1.1016737520147084	0.2350502346269039	0.2663563013165623	0.26551743850394827	0.2330760255525855	-3.394521046801116	0.5084849110729831
42000	-4295.667594367605	-4291.714272643067	-3.953321724538103	-4291.714272643067	0.8517774892765889	1.1016737520147084	0.2350502346269039	0.26853524149680613	0.26333849832370443	0.2330760255525855	-2.453380244396465	0.9237805255004362
43000	-4297.317609898367	-4291.822333021987	-5.49527687637987	-4291.822333021987	0.9550663328594599	1.1016737520147084	0.22948860098028126	0.26853524149680613	0.26333849832370443	0.23863765919920812	-3.995335396238231	2.67619318829434
44000	-4293.925578402139	-4289.856756358441	-4.068822043697626	-4289.856756358441	0.9484709445697972	1.1016737520147084	0.22948860098028126	0.26853524149680613	0.2497791244873167	0.2521970330355958	-2.5688805635559877	1.1951208611111883
45000	-4297.9561787371695	-4293.50138449466	-4.454794242509406	-4293.50138449466	1.1543379265580758	1.1016737520147084	0.22948860098028126	0.254941626244389	0.2497791244873167	0.26579064828801297	-2.954852762367768	0.9854366251157961
46000	-4292.996409947994	-4288.712001383172	-4.284408564822389	-4288.712001383172	1.094032062085655	0.7232606778744771	0.22948860098028126	0.254941626244389	0.2678064027643522	0.24776337001097748	-2.905371957869967	0.9108628658463254
47000	-4292.866365900959	-4289.112052327718	-3.754313573241496	-4289.112052327718	0.879954484977338	0.7232606778744771	0.22948860098028126	0.254941626244389	0.2678064027643522	0.24776337001097748	-2.375276966289074	1.0961533572829165
48000	-4296.1730032532805	-4292.046126393347	-4.1268768599334615	-4292.046126393347	0.8708463090264641	0.6036494150047441	0.22948860098028126	0.254941626244389	0.2678064027643522	0.24776337001097748	-2.7649779873704654	1.9333374989286995
49000	-4295.500033960567	-4291.25999715919	-4.240036801376494	-4291.25999715919	0.9183486852439053	0.6036494150047441	0.22948860098028126	0.254941626244389	0.2678064027643522	0.24776337001097748	-2.878137928813498	0.7222106099845799
50000	-4292.415145561532	-4288.232251355495	-4.18289420603746	-4288.232251355495	1.0415982463339601	0.6036494150047441	0.22948860098028126	0.2651162044532478	0.2576318245554934	0.24776337001097748	-2.820995333474464	1.340024457052394
51000	-4302.715087650553	-4291.690888464507	-11.02419918604551	-4291.690888464507	1.1175909005708298	0.6036494150047441	0.22948860098028126	0.2651162044532478	0.25082069300035864	0.2545745015661122	-9.662300313482515	4.925060179749311
52000	-4297.298777952889	-4292.613449901015	-4.685328051874702	-4292.613449901015	0.8656599625481557	0.8845429156773646	0.22948860098028126	0.2651162044532478	0.26227685285992075	0.2431183417065501	-3.2625958404075357	2.2956589671248655
53000	-4296.298157114806	-4291.321856260235	-4.976300854570498	-4291.321856260235	1.0981485992101871	0.8845429156773646	0.22948860098028126	0.2651162044532478	0.26227685285992075	0.2431183417065501	-3.5535686431033318	0.5090064864140557
54000	-4292.197474302149	-4287.715771847301	-4.481702454848195	-4287.715771847301	0.9684027713620161	0.7723289623658236	0.23760545203006214	0.2569993534034669	0.26227685285992075	0.2431183417065501	-3.091267027962344	0.6236367735070388
55000	-4294.883358887849	-4288.748816125051	-6.13454276279733	-4288.748816125051	1.0416369721980625	0.944314287479707	0.23744097144346193	0.2569993534034669	0.2543190003367736	0.2512406748162974	-4.692036808659331	2.738604935075046
56000	-4294.298807591088	-4289.7842302335375	-4.514577357550526	-4289.7842302335375	0.856557324199668	0.944314287479707	0.23744097144346193	0.2569993534034669	0.2543190003367736	0.2512406748162974	-3.0720714034125276	0.557154168028558
57000	-4291.848942915416	-4287.969298293677	-3.8796446217392075	-4287.969298293677	0.9276363876069984	0.944314287479707	0.23744097144346193	0.2569993534034669	0.2543190003367736	0.2512406748162974	-2.4371386676012086	1.1594409751718844
58000	-4292.796563281962	-4287.838612403174	-4.957950878788724	-4287.838612403174	1.0594662054877286	0.944314287479707	0.23744097144346193	0.2569993534034669	0.2543190003367736	0.2512406748162974	-3.5154449246507253	2.0094884152153423
59000	-4293.20635449566	-4288.843615301276	-4.362739194383856	-4288.843615301276	1.1066900128945116	0.6514194930549259	0.23744097144346193	0.2569993534034669	0.2543190003367736	0.2512406748162974	-2.996169887928363	1.1966053142882012
60000	-4292.500538749503	-4287.718816233877	-4.781722515625703	-4287.718816233877	1.0121955405433074	0.8648161093715045	0.23744097144346193	0.2569993534034669	0.2600327253911107	0.24552694976196032	-3.3651761093867716	0.5123291304616824
61000	-4291.5587391731915	-4287.153971084929	-4.404768088262354	-4287.153971084929	0.9561573052182223	0.8648161093715045	0.23744097144346193	0.2569993534034669	0.2600327253911107	0.24552694976196032	-2.988221682023422	1.9197419190422025
62000	-4292.034639162788	-4287.401052172525	-4.633586990263109	-4287.401052172525	1.0398768748199105	0.8648161093715045	0.23744097144346193	0.2569993534034669	0.2600327253911107	0.24552694976196032	-3.2170405840241774	1.824857980141435
63000	-4291.670885375122	-4287.400446565238	-4.27043880988493	-4287.400446565238	0.9615566649986949	0.8648161093715045	0.23744097144346193	0.2569993534034669	0.2600327253911107	0.24552694976196032	-2.8538924036459985	1.6337976592102077
64000	-4292.666934088352	-4288.499707601408	-4.167226486943802	-4288.499707601408	0.9910341238570316	0.8648161093715045	0.23744097144346193	0.2467985560976085	0.2600327253911107	0.2557277470678187	-2.7506800807048704	1.4403477832313119
65000	-4294.885443981015	-4289.445284052396	-5.440159928618311	-4289.445284052396	1.014065468096871	0.6910442534141418	0.23744097144346193	0.2467985560976085	0.2600327253911107	0.2557277470678187	-4.067414513996965	2.557588883146225
66000	-4294.579559731664	-4290.096836428281	-4.48272330338272	-4290.096836428281	1.1268348287923518	0.5631615439813222	0.23744097144346193	0.2635021197654137	0.2600327253911107	0.23902418340001352	-3.121847498205341	0.7204967296451337
67000	-4295.087764786413	-4290.516176253115	-4.571588533297552	-4290.516176253115	1.1153488625277852	0.5631615439813222	0.23744097144346193	0.2635021197654137	0.2600327253911107	0.23902418340001352	-3.210712728120173	1.5886429324188007
68000	-4292.932299832422	-4287.893442650706	-5.0388571817167795	-4287.893442650706	0.9593551267340039	0.5631615439813222	0.23744097144346193	0.2635021197654137	0.2600327253911107	0.23902418340001352	-3.6779813765394005	2.3797958804014545
69000	-4293.439139331939	-4289.15936050045	-4.279778831489624	-4289.15936050045	1.0260306895095084	0.5631615439813222	0.23744097144346193	0.2635021197654137	0.2600327253911107	0.23902418340001352	-2.918903026312245	1.6065715036081856
70000	-4294.599795840891	-4290.205312524048	-4.394483316842761	-4290.205312524048	1.1374608388349394	0.5631615439813222	0.23744097144346193	0.2732106190531952	0.2503242261033292	0.23902418340001352	-3.033607511665382	1.2370034800937741
71000	-4294.202874575357	-4290.469458556277	-3.733416019080247	-4290.469458556277	0.8788036681481147	0.5631615439813222	0.23744097144346193	0.27139226552512336	0.2503242261033292	0.2408425369280854	-2.3725402139028677	1.4829298468067127
72000	-4294.722022445188	-4290.132957356789	-4.589065088398632	-4290.132957356789	0.9724762000294639	0.5300979492665344	0.23744097144346193	0.27139226552512336	0.2503242261033292	0.2408425369280854	-3.2265651963619724	0.5533413428173353
73000	-4296.059146342955	-4291.51114906401	-4.547997278944502	-4291.51114906401	1.1932770798857286	0.5300979492665344	0.23744097144346193	0.27139226552512336	0.2503242261033292	0.2408425369280854	-3.1854973869078416	1.2039639896820862
74000	-4294.113868096285	-4289.769740119728	-4.34412797655631	-4289.769740119728	1.0095317526200311	0.5300979492665344	0.23744097144346193	0.27139226552512336	0.2503242261033292	0.2408425369280854	-2.9816280845196497	1.6940713144167812
75000	-4293.795072901745	-4288.8310812715345	-4.96399163021068	-4288.8310812715345	1.0319103224014639	0.7165131477311775	0.23744097144346193	0.27139226552512336	0.2582341579751655	0.23293260505624908	-3.5863577077267728	0.461937866432189
76000	-4293.507526771615	-4289.296667535448	-4.210859236166119	-4289.296667535448	1.083485287288902	0.7165131477311775	0.23744097144346193	0.27139226552512336	0.2582341579751655	0.23293260505624908	-2.8332253136822114	0.9630690725614124
77000	-4293.703253053537	-4288.773166720485	-4.930086333052163	-4288.773166720485	1.03563299781102	0.7946909610082311	0.24386383459875163	0.27415886527516764	0.24904469506983148	0.23293260505624908	-3.5338340948156035	0.4732093831869041
78000	-4292.533738943464	-4288.378641495271	-4.155097448193339	-4288.378641495271	0.9147573726017265	0.7946909610082311	0.24386383459875163	0.27415886527516764	0.24904469506983148	0.23293260505624908	-2.758845209956779	0.7359430161343243
79000	-4296.835004416551	-4291.935511969286	-4.8994924472643975	-4291.935511969286	1.0691439552718742	0.7946909610082311	0.24386383459875163	0.27415886527516764	0.24904469506983148	0.23293260505624908	-3.5032402090278376	2.047461492117618
80000	-4293.4329642681805	-4289.016120215826	-4.416844052354321	-4289.016120215826	0.9605058904991186	0.7946909610082311	0.2517654540885813	0.266257245785338	0.24904469506983148	0.23293260505624908	-3.0205918141177612	2.014603986718312
81000	-4294.390249539908	-4290.342860900809	-4.047388639098717	-4290.342860900809	0.8520582277614595	0.7946909610082311	0.2517654540885813	0.266257245785338	0.24904469506983148	0.23293260505624908	-2.651136400862157	1.9383006122434194
82000	-4296.69064779048	-4292.753243069727	-3.9374047207527205	-4292.753243069727	0.9673123737120165	0.6137296465845371	0.2517654540885813	0.266257245785338	0.24904469506983148	0.23293260505624908	-2.574806115706841	1.0542726421865092
83000	-4294.520419145917	-4289.551258738724	-4.969160407193373	-4289.551258738724	1.0232724863124756	0.6870679707978113	0.2517654540885813	0.266257245785338	0.24904469506983148	0.23293260505624908	-3.597116935854697	2.250810373677849
84000	-4292.676696403211	-4288.73916256799	-3.9375338352214246	-4288.73916256799	0.9015593946221016	0.6870679707978113	0.2517654540885813	0.2544804325069452	0.24904469506983148	0.24470941833464185	-2.5654903638827493	1.523261575418687
85000	-4292.118229911917	-4287.50001363922	-4.618216272697088	-4287.50001363922	0.9128420344190519	0.6870679707978113	0.239696262624614	0.2544804325069452	0.2611138865337988	0.24470941833464185	-3.2461728013584135	0.522312995477929
86000	-4292.8026580320775	-4288.447260646046	-4.355397386031512	-4288.447260646046	0.8783684284238156	0.6870679707978113	0.239696262624614	0.26246091507155866	0.2531334039691853	0.24470941833464185	-2.9833539146928363	2.180694564067764
87000	-4296.893112625878	-4290.71512016426	-6.17799246161797	-4290.71512016426	1.2298667467120432	0.6870679707978113	0.239696262624614	0.26246091507155866	0.2531334039691853	0.24470941833464185	-4.805948990279295	2.329747521350333
88000	-4291.940913200219	-4286.654699493781	-5.286213706438309	-4286.654699493781	1.0038943890906353	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-3.914170235099634	2.4579956602334354
89000	-4292.362085927123	-4288.114682497402	-4.247403429720767	-4288.114682497402	1.0604253755254616	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-2.8753599583820915	1.239460487868448
90000	-4291.704638909708	-4286.851795884642	-4.852843025065383	-4286.851795884642	0.996065959875664	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-3.4807995537267074	2.197804456021007
91000	-4291.781943580715	-4288.000604081643	-3.7813394990716778	-4288.000604081643	0.8934301519628647	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-2.4092960277330024	1.1781526840310048
92000	-4291.356082879086	-4287.137486596958	-4.218596282127541	-4287.137486596958	1.0588357411787344	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-2.846552810788866	1.2945989571232746
93000	-4293.3827088574635	-4289.261459846213	-4.121249011250192	-4289.261459846213	0.9362152822122217	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-2.7492055399115163	0.8567619324984382
94000	-4292.548387966321	-4287.681258438492	-4.867129527829412	-4287.681258438492	0.9789102372424293	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-3.495086056490737	0.4804431990636441
95000	-4291.870362706099	-4287.1069273037465	-4.76343540235169	-4287.1069273037465	0.940485718224817	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-3.3913919310130147	2.255039392928834
96000	-4292.159868926174	-4287.12391280994	-5.035956116234434	-4287.12391280994	0.9315661954745669	0.6870679707978113	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-3.663912644895759	2.4654984051676787
97000	-4290.876654363847	-4286.789763407	-4.086890956847016	-4286.789763407	0.9828989837902051	0.8312809610161233	0.2367691471366118	0.26538803055956084	0.2531334039691853	0.24470941833464185	-2.680405503705275	1.4100381344653623
98000	-4291.220722376328	-4286.909673677885	-4.311048698443384	-4286.909673677885	0.9686313548122185	0.8312809610161233	0.2367691471366118	0.26073736118379015	0.257784073344956	0.24470941833464185	-2.904563245301643	1.7916297576412554
99000	-4290.912552989499	-4286.860178128212	-4.052374861286499	-4286.860178128212	0.9293412887772441	0.8312809610161233	0.2367691471366118	0.26073736118379015	0.257784073344956	0.24470941833464185	-2.645889408144759	0.8452747120416524
