#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:true_alignment_1_evidence" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:true_alignment_1_evidence" lower="0.0" name="relativeDeathRate" spec="beast.core.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:true_alignment_1_evidence" lower="0.0" name="birthDiffRate" spec="beast.core.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:true_alignment_1_evidence" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.true_alignment_1_evidence" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDBirthRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="DeathRatePrior.t:true_alignment_1_evidence" name="distribution" x="@BDDeathRate.t:true_alignment_1_evidence">
#            <Uniform id="Uniform.101" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="kappa1Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa1.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:true_alignment_1_evidence" name="distribution">
#            <parameter id="kappa2.s:true_alignment_1_evidence" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.3" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment_1_evidence" id="treeLikelihood.true_alignment_1_evidence" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment_1_evidence">
#            <siteModel id="SiteModel.s:true_alignment_1_evidence" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment_1_evidence" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment_1_evidence" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment_1_evidence" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="tn93.s:true_alignment_1_evidence" kappa1="@kappa1.s:true_alignment_1_evidence" kappa2="@kappa2.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:true_alignment_1_evidence" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment_1_evidence" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:true_alignment_1_evidence" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:true_alignment_1_evidence" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BirthDeath	BDBirthRate	BDDeathRate
15	-24806.162766975787	-24831.925316358538	-24806.162766975787	-25.762549382750944	-24806.162766975787	3.7655012012187514	0.3531835380267633	1.1241174312616815	0.28532419527319813	0.21904556058883562	0.27233691633202955	0.22329332780593678	-22.81993879499847	0.9793705665807892	0.020088459372773662
16	-24559.96766997346	-24586.53589426223	-24559.96766997346	-26.56822428876953	-24559.96766997346	3.535935772546109	1.032626668374918	0.3594700845771078	0.2881940606289088	0.23000157091053508	0.26083154812684367	0.22097282033371257	-23.665526287659237	0.2847029726622507	0.42336783645903536
17	-24148.57745315895	-24181.017621042498	-24148.57745315895	-32.44016788354874	-24148.57745315895	8.843709486564741	1.032626668374918	1.525549380688589	0.2889065303396834	0.23206134964525574	0.2628580412062524	0.21617407880880865	-29.29498546341684	0.3573704606326211	0.3944325683954225
18	-24019.21079773268	-24054.136149506096	-24019.21079773268	-34.92535177341381	-24019.21079773268	4.5388948161892895	0.35024234169430957	2.6919344200529074	0.2858294501307145	0.22984865675751262	0.28284344255933896	0.20147845055243407	-31.356368407103247	0.5979913828198662	0.17012022116719225
19	-23978.70242761393	-24012.23468272272	-23978.70242761393	-33.53225510878794	-23978.70242761393	9.470037579934578	0.6106674639939675	1.4346663664394805	0.29099130555240055	0.23444426861990666	0.2928381504586396	0.18172627536905334	-30.536181540651757	0.259395942353159	0.6270034718203025
20	-23972.442433999946	-24008.675616518565	-23972.442433999946	-36.233182518618996	-23972.442433999946	5.539627909649832	0.72578305394615	3.203132607562536	0.30387578979931407	0.21819260951049807	0.2868882554577272	0.19104334523246086	-32.53877894519713	0.5419599280479467	0.20316170694856564
21	-23925.601019363454	-23968.628028878367	-23925.601019363454	-43.02700951491508	-23925.601019363454	6.442659618193077	0.4976603042384275	3.9391077929515865	0.29321351838011905	0.22801330386582014	0.2868882554577272	0.1918849222963338	-39.10324563791705	0.26460772104196045	0.4044934425174513
22	-23651.176592239604	-23684.677261361096	-23651.176592239604	-33.500669121491015	-23651.176592239604	5.923819571849682	0.43796019052958035	0.94636100085499	0.27057859613106733	0.2332280748006493	0.28678664395948	0.2094066851088035	-30.674474046692808	0.32339209724928053	0.48440919811054794
23	-23429.045790923537	-23445.16219543573	-23429.045790923537	-16.116404512191615	-23429.045790923537	1.6834503040732918	1.1692696379996776	1.5095042379042656	0.27533432285408244	0.2423808160613605	0.2922111354106467	0.19007372567391054	-12.92561667133223	1.2233893104443454	0.1030835152394924
24	-23339.61542897155	-23373.64274420694	-23339.61542897155	-34.02731523539276	-23339.61542897155	7.1494444432051205	1.8133772517876285	1.2642916815606173	0.28602703259871365	0.2423808160613605	0.2786916839976194	0.19290046734230662	-30.673498551850564	0.1785179494373449	0.6473234962308908
25	-23242.81143521702	-23287.867185495288	-23242.81143521702	-45.055750278267105	-23242.81143521702	9.73404147087923	1.3847747110930027	0.6613008654227251	0.29448069275940625	0.23683609291665939	0.27258739987754416	0.19609581444639032	-42.07463083953583	0.13389958679348113	0.3252685160295331
26	-23216.990040473018	-23236.712876641894	-23216.990040473018	-19.722836168874974	-23216.990040473018	1.8551358908654658	1.7966956818929665	0.5737800062243301	0.2903154859544644	0.23728052897820956	0.2666157638789626	0.20578822118836354	-16.57909694680863	0.6414786579673533	0.40976893480046817
27	-23090.36254329795	-23109.690891928793	-23090.36254329795	-19.328348630841763	-23090.36254329795	1.3477220253382687	0.909548085847531	1.231342135953776	0.3111935894521036	0.2277197901777243	0.26068125373451967	0.2004053666356525	-16.346662693685893	1.4514123202134792	0.36861022095311624
28	-23031.431584220907	-23052.35251284388	-23031.431584220907	-20.920928622972546	-23031.431584220907	2.0806312827831834	1.8141848719802627	0.9130565705305507	0.31070105965026984	0.23435026196761724	0.2514665900026065	0.20348208837950643	-17.69890221887805	0.9098577608408905	0.06745280520740463
29	-22998.033455460536	-23036.72645061289	-22998.033455460536	-38.69299515235322	-22998.033455460536	10.661740075562825	1.8234080365523877	0.7326388238086547	0.315054958799304	0.22495988383177848	0.24338609765499494	0.2165990597139226	-35.518130358463395	0.2590537075108404	0.13747520937778046
30	-22756.749016144313	-22782.392148947773	-22756.749016144313	-25.643132803460375	-22756.749016144313	1.959219663400057	1.2261152247234106	3.8112054719541613	0.3096195932661763	0.21484353475992438	0.2589378122599768	0.2165990597139226	-21.577792855113042	1.0328579404022848	0.6717414448270743
31	-22752.253323235647	-22771.69869592102	-22752.253323235647	-19.445372685370494	-22752.253323235647	1.5432199010798007	1.1070436931383443	2.1041899905798895	0.3052239789502661	0.21923914907583458	0.2654041714028619	0.21013270057103756	-16.03637623083084	1.426516360942387	0.0083891017623657
32	-22662.75792367671	-22681.323088626887	-22662.75792367671	-18.565164950179184	-22662.75792367671	1.4263446274170506	1.2218279348095116	1.0904242432474562	0.2993937276310298	0.21923914907583458	0.27450277567515974	0.206864347617976	-15.522468814792244	0.9122810157857124	0.044441821584370204
33	-22659.088843154033	-22673.789496948568	-22659.088843154033	-14.700653794536022	-22659.088843154033	1.6349009460837374	1.9706880119375858	1.326391188664839	0.2959668877930088	0.21581610358638753	0.2806404960396726	0.20757651258093113	-11.257789468853808	1.2372515518046032	0.14975882325030873
34	-22570.339668035278	-22588.608109905163	-22570.339668035278	-18.268441869884533	-22570.339668035278	1.4845090937270256	1.6266854310970449	1.6301537498804566	0.2903799379165165	0.22335270904326213	0.2760026617944891	0.2102646912457323	-14.841029932366958	0.9632693635050649	0.16713618923312193
35	-22457.875612753483	-22471.65500205736	-22457.875612753483	-13.779389303877874	-22457.875612753483	0.9365409256022316	1.440346952046942	1.3482791762302198	0.2903799379165165	0.2325146114129691	0.26110830435256543	0.21599714631794897	-10.545107874985806	1.2542346540795588	0.02124974651629829
36	-22422.82144709231	-22440.456792749817	-22422.82144709231	-17.63534565750884	-22422.82144709231	1.8713191784161676	1.440346952046942	1.1302971579941445	0.2974042636036462	0.23515572240340823	0.2598628518429871	0.20757716214995856	-14.488324845890197	1.0977134168419111	0.04845473143747697
37	-22388.500075143394	-22409.381023397673	-22388.500075143394	-20.88094825427804	-22388.500075143394	3.8151288254416698	0.8908646628689021	1.4470161932188175	0.2937791130553975	0.25432673228305314	0.24583374793172122	0.20606040672982817	-17.817401307097345	1.0884341552137369	0.004775875829034138
38	-22382.645981570182	-22396.841896742564	-22382.645981570182	-14.195915172382458	-22382.645981570182	1.3614544139196778	0.7257536536387581	0.6798183677675016	0.28194356450774016	0.25907772905659776	0.2462712287257009	0.2127074777099612	-11.44554076542536	1.8278882533704446	0.0035512384961140053
39	-22378.859931692874	-22396.56803010466	-22378.859931692874	-17.708098411785436	-22378.859931692874	1.735871341888324	1.262682973502431	1.6764614962771383	0.27068478728052275	0.2666806376664287	0.24781008401673493	0.21482449103631365	-14.411125060525112	0.4844602274913693	0.6892275062463299
40	-22226.923712612534	-22240.395765563608	-22226.923712612534	-13.472052951075602	-22226.923712612534	1.0868765531222024	0.8086215615889597	0.938281033164561	0.26056524617086035	0.2688476531337764	0.2489719024634719	0.22161519823189132	-10.63155719358399	1.346314806204957	0.09973082429685802
41	-22184.49240845886	-22202.546719100996	-22184.49240845886	-18.05431064213509	-22184.49240845886	1.3243346581600703	1.034610885525668	1.4302659586438178	0.27116106619023256	0.2731388951563154	0.24465964981479707	0.21104038883865495	-14.947716604002713	0.29919357320207907	0.8619860457059803
42	-22177.319331878836	-22193.91440874823	-22177.319331878836	-16.59507686939565	-22177.319331878836	1.1751402727216658	1.170466383522151	1.1376065641688662	0.27024817492200637	0.2888147509489596	0.22971623385852566	0.2112208402705084	-13.554587107293838	0.6340348321496272	0.6477125749298314
43	-22108.41700535871	-22124.174005204964	-22108.41700535871	-15.75699984625386	-22108.41700535871	1.2818580753721673	1.170466383522151	0.8761929408692813	0.2764382206285942	0.2846811253003918	0.22063942390041824	0.21824123017059577	-12.810233562722104	0.9178816228148956	0.16472138987824034
44	-22106.70832965345	-22121.18030525773	-22106.70832965345	-14.471975604279313	-22106.70832965345	1.138628462961657	1.1618157885855587	1.2958243630953863	0.2666780449189482	0.28368035535906166	0.23592011714666009	0.21372148257533005	-11.371835429578343	0.9644962837689683	0.16434510243036318
45	-22081.84073527033	-22098.631445499952	-22081.84073527033	-16.79071022962308	-22081.84073527033	1.0269919899406266	1.3540271024340578	1.350673143184922	0.26653104979254216	0.2761761159329101	0.2350145775345077	0.2222782567400401	-13.590908073696248	1.7174122417937585	0.3000172548636072
46	-22079.037762691863	-22092.27137517859	-22079.037762691863	-13.23361248672692	-22079.037762691863	1.2787718422413679	1.216522326406101	1.0716715990005405	0.2512397385194006	0.2773390441205135	0.24051974181000324	0.2309014755500826	-10.200144706977564	1.0989306063913042	0.47338233318854367
47	-22070.235995761992	-22086.32567655306	-22070.235995761992	-16.089680791068734	-22070.235995761992	1.2002918961165716	2.0302277020437653	1.6453467008446785	0.2522116086905273	0.26941540409763515	0.24008411713511163	0.23828887007672592	-12.491503723085314	1.5604778272449655	0.3698202705056484
48	-21999.856750700772	-22013.73826968405	-21999.856750700772	-13.881518983277585	-21999.856750700772	1.0052011424789347	1.0032620632174787	1.1888756028950016	0.25691990207141036	0.25703957995929533	0.23374830242141564	0.2522922155478787	-10.884317948081527	1.4782278610427868	0.13036668565485143
49	-21977.716659180267	-21988.920217563278	-21977.716659180267	-11.203558383011265	-21977.716659180267	0.9726612125551348	1.5367449732290535	1.2844414312621888	0.25069238482325185	0.2534436944576819	0.24238645207844767	0.25347746864061865	-7.955469518844471	1.9373355786525073	0.05885876299314728
50	-21964.770104894495	-21980.096987900666	-21964.770104894495	-15.326883006172805	-21964.770104894495	1.0213695474562774	1.8405523288711125	0.8439951387925285	0.24220627163529138	0.2638371056277361	0.24649005708201596	0.24746656565495662	-12.11585114773719	1.647767451134878	0.07408856852453201
51	-21955.735625453548	-21970.960057005024	-21955.735625453548	-15.22443155147679	-21955.735625453548	1.1699144691089707	1.2831844152806116	1.358694241665715	0.2323074851245096	0.27283877107129356	0.2416689971030153	0.2531847467011816	-12.05019300644302	1.1578308319828237	0.06779129806889321
52	-21900.70148970006	-21915.709563551532	-21900.70148970006	-15.008073851474414	-21900.70148970006	1.0959153894765614	1.2831844152806116	1.2644606089254193	0.22324211842406969	0.27283877107129356	0.24197221966987892	0.2619468908347578	-11.872159070024875	2.055539009650359	0.06812813724648774
53	-21876.372399450276	-21890.79799031489	-21876.372399450276	-14.42559086461526	-21876.372399450276	1.12089799778949	1.2576992390214266	1.0590942331089763	0.2365961927840204	0.24806799566150703	0.24373617796769265	0.2715996335867799	-11.38033776515186	0.9813328419510557	0.09591174360600523
54	-21864.575890628523	-21881.490364126523	-21864.575890628523	-16.914473497999623	-21864.575890628523	1.1351789545471382	1.0856109650050831	1.1248720982207339	0.2429096687089902	0.24387382463749982	0.23545965364794172	0.2777568530055682	-13.911786981312169	1.4343371079089058	0.3816147569325106
55	-21863.092453699817	-21877.489488238054	-21863.092453699817	-14.397034538236198	-21863.092453699817	1.0923057104987035	0.959337230025715	1.1248720982207339	0.24498239651286527	0.2319245942357852	0.25338118032010865	0.2697118289312408	-11.440471751217096	1.5766046403222915	0.19256405081478595
56	-21838.4256957434	-21850.743790793702	-21838.4256957434	-12.31809505030225	-21838.4256957434	0.8669292443411338	0.8860152091713182	1.0102130341388358	0.2506987869986228	0.24104105081732474	0.2397717661613444	0.26848839602270796	-9.429120656499894	1.5805056836806828	0.2535385011308393
57	-21827.614792898985	-21841.26205055287	-21827.614792898985	-13.647257653883596	-21827.614792898985	1.1048625451687435	0.7663246655688372	0.7013086230553744	0.2595340760470976	0.24161403265559414	0.23036349527460023	0.26848839602270796	-10.883686287002998	1.0805512818581142	0.25932695691500374
58	-21826.696023288794	-21840.17240443448	-21826.696023288794	-13.476381145687453	-21826.696023288794	1.0180815368949374	1.0204605538040907	1.0238107658629338	0.23971541685918646	0.24743434765968245	0.24196676192447197	0.27088347355665904	-10.536145633574105	0.9766153364159122	0.19223597696782266
59	-21816.4803705027	-21830.92732573415	-21816.4803705027	-14.446955231448804	-21816.4803705027	1.0258773944420079	0.855392103193653	0.719771489532883	0.23797268815325628	0.24692427117444918	0.2509285822593938	0.2641744584129007	-11.654990537055959	0.9225584814614121	0.25605757772374543
60	-21813.623356976426	-21827.47777935109	-21813.623356976426	-13.854422374664667	-21813.623356976426	1.08347734312701	0.9355927369608744	0.9015012825709936	0.23729449480286532	0.2515582227387194	0.248408936495376	0.2627383459630393	-10.98669589680871	1.2641833659471924	0.08786956837406476
61	-21798.573276320436	-21813.079752884983	-21798.573276320436	-14.5064765645483	-21798.573276320436	1.0764305753963503	1.2513049437949697	1.0006081555628465	0.23671991715141136	0.25761182179767017	0.2379378116722496	0.2677304493786689	-11.4853029674922	1.0693695145783306	0.24067062581726523
62	-21798.083736407316	-21812.61779351152	-21798.083736407316	-14.534057104201983	-21798.083736407316	1.0898005301424711	1.2723037904434575	0.7457819931478916	0.23741319838893574	0.2644045134086067	0.2379378116722496	0.26024447653020794	-11.582698622192623	1.7743658565366904	0.05354280427228045
63	-21795.30073101293	-21810.3153965913	-21795.30073101293	-15.01466557837017	-21795.30073101293	1.331179428946218	1.0702556726950512	1.1883984248987967	0.23607005439772374	0.26208700086550213	0.2330616806599961	0.268781264076778	-11.992910940315191	1.1189515755420798	0.31546420304667927
64	-21792.268836338517	-21806.569894901164	-21792.268836338517	-14.30105856264641	-21792.268836338517	0.9647910410568058	1.0702556726950512	0.8314541377589751	0.24554358736323476	0.26735417674626594	0.2277945047792323	0.259307731111267	-11.406522307304856	1.717137543379508	0.36826388996634485
65	-21791.01473666308	-21806.742535386227	-21791.01473666308	-15.72779872314749	-21791.01473666308	1.12604622362813	1.0389208006722832	0.7256154134839692	0.23744966895769323	0.2752380845759445	0.23227888063117394	0.25503336583518826	-12.871968252177892	0.47128250342489597	0.6645188318575967
66	-21786.39630965079	-21800.140612998544	-21786.39630965079	-13.744303347754299	-21786.39630965079	1.055296054247741	1.0389208006722832	0.8252372723079703	0.2308500286266395	0.2844974433193009	0.2235377147425733	0.2611148133114862	-10.863270470640957	1.1422026548208581	0.12128681106962529
67	-21786.164994823568	-21799.875206791254	-21786.164994823568	-13.710211967686764	-21786.164994823568	1.0003215228403999	1.0389208006722832	0.6906091723180294	0.22982207243410893	0.2751756527980245	0.23763877583988954	0.257363498927977	-10.861249891100712	1.2070273645163196	0.0762402006171976
68	-21773.414758359595	-21789.25715940949	-21773.414758359595	-15.842401049895109	-21773.414758359595	1.0249082869220492	1.0389208006722832	0.8339768117571826	0.23659245686139813	0.2751756527980245	0.2340633732098781	0.25416851713069927	-12.958835251785388	1.7773996910420753	0.24260021551379962
69	-21757.477876835233	-21772.46205304295	-21757.477876835233	-14.98417620771579	-21757.477876835233	1.0684207581545324	0.9928076509520454	0.8339768117571826	0.22990463590303117	0.2751756527980245	0.24825987618775608	0.24665983511118825	-12.117404560533572	1.6203925705743552	0.13262685038609812
70	-21757.33905501987	-21770.60703257897	-21757.33905501987	-13.267977559097872	-21757.33905501987	0.9625554511778763	1.034219258777024	0.8339768117571826	0.23075920191529492	0.26637745874748486	0.2562035042260319	0.24665983511118825	-10.386148860078329	1.2967322003127806	0.027435249352072776
